empresa,tipo_proyecto,region,numero_rca,año_rca,categoria_compromiso,frecuencia_reporte,responsable_area,dias_restantes,historial_incumplimientos,cantidad_documentos,presupuesto_asociado_usd,criticidad,cumplimiento_porcentaje,estado_avance,riesgo_incumplimiento
Colbun,Subestacion,Los Lagos,RCA-4695,2019,Ruido,Semestral,Medio Ambiente,364,2,4.0,14667.0,Media,67,En Proceso,Bajo
Colbun,Parque Solar,Coquimbo,RCA-1717,2019,Residuos,Semestral,Medio Ambiente,143,2,26.0,86139.0,Baja,91,Completado,Bajo
Enel,Parque Solar,Antofagasta,RCA-1642,2023,Emisiones Atmosfericas,Semestral,Construccion,138,0,6.0,55229.0,Alta,78,En Proceso,Medio
CGE,Central Hidroelectrica,Los Lagos,RCA-3548,2018,Calidad de Aguas,Mensual,Construccion,38,2,31.0,103415.0,Media,41,En Proceso,Bajo
AES Andes,Central Hidroelectrica,Biobio,RCA-9561,2013,Ruido,Semestral,Medio Ambiente,197,1,17.0,67706.0,Alta,69,En Proceso,Medio
Engie,Linea de Transmision,Metropolitana,RCA-4650,2020,Ruido,Mensual,Medio Ambiente,359,2,9.0,51014.0,Media,73,En Proceso,Bajo
Engie,Parque Eolico,Valparaiso,RCA-8549,2014,Residuos,Mensual,Medio Ambiente,324,1,27.0,69171.0,Alta,86,Completado,Medio
Colbun,Subestacion,Metropolitana,RCA-9978,2019,Reforestacion,Semestral,Territorio,91,1,6.0,98630.0,Media,80,Completado,Bajo
CGE,Central Hidroelectrica,Atacama,RCA-1949,2015,Emisiones Atmosfericas,Anual,Operacion,214,3,6.0,64593.0,Alta,79,En Proceso,Medio
Enel,Subestacion,Metropolitana,RCA-6444,2022,Reforestacion,Trimestral,Construccion,85,3,4.0,102024.0,Media,33,Pendiente,Alto
CGE,Central Hidroelectrica,Antofagasta,RCA-1521,2024,Reforestacion,Mensual,Construccion,326,1,3.0,98258.0,Media,78,En Proceso,Bajo
Transelec,Parque Eolico,Biobio,RCA-7632,2018,Flora y Fauna,Mensual,Permisos,343,1,24.0,56501.0,Alta,88,Completado,Medio
CGE,Linea de Transmision,Metropolitana,RCA-7048,2022,Reforestacion,Trimestral,Territorio,194,0,18.0,58590.0,Media,66,En Proceso,Bajo
Transelec,Parque Solar,Antofagasta,RCA-1354,2025,Emisiones Atmosfericas,Semestral,Medio Ambiente,352,0,32.0,57207.0,Alta,92,Completado,Medio
Transelec,Central Hidroelectrica,Atacama,RCA-2482,2014,Flora y Fauna,Mensual,Medio Ambiente,237,0,21.0,40699.0,Alta,67,En Proceso,Medio
Enel,Central Hidroelectrica,Los Lagos,RCA-7994,2017,Flora y Fauna,Semestral,Territorio,173,0,29.0,33609.0,Media,70,En Proceso,Bajo
AES Andes,Linea de Transmision,Biobio,RCA-3215,2020,Calidad de Aguas,Mensual,Construccion,255,2,32.0,58332.0,Media,92,Completado,Bajo
Colbun,Parque Eolico,Metropolitana,RCA-5716,2010,Calidad de Aguas,Semestral,Medio Ambiente,172,2,25.0,9853.0,Alta,84,Completado,Medio
CGE,Subestacion,Valparaiso,RCA-9619,2014,Residuos,Anual,Permisos,235,0,12.0,42320.0,Media,92,Completado,Bajo
Transelec,Linea de Transmision,Valparaiso,RCA-6821,2019,Emisiones Atmosfericas,Trimestral,Construccion,154,2,9.0,82566.0,Alta,95,Completado,Medio
CGE,Subestacion,Biobio,RCA-3537,2010,Reforestacion,Mensual,Operacion,156,2,7.0,35656.0,Baja,85,Completado,Bajo
AES Andes,Linea de Transmision,Valparaiso,RCA-7339,2019,Flora y Fauna,Semestral,Territorio,42,2,14.0,102427.0,Alta,65,En Proceso,Medio
Colbun,Parque Eolico,Metropolitana,RCA-9736,2023,Residuos,Trimestral,Construccion,301,2,20.0,85145.0,Baja,70,En Proceso,Bajo
AES Andes,Subestacion,Metropolitana,RCA-5919,2015,Flora y Fauna,Trimestral,Operacion,279,1,20.0,116504.0,Alta,89,Completado,Medio
Colbun,Parque Eolico,Biobio,RCA-8075,2016,Ruido,Trimestral,Permisos,109,3,10.0,121786.0,Media,92,Completado,Bajo
Engie,Linea de Transmision,Metropolitana,RCA-4765,2021,Arqueologia,Mensual,Territorio,352,1,11.0,88688.0,Baja,69,En Proceso,Bajo
Colbun,Subestacion,Los Lagos,RCA-9850,2023,Arqueologia,Semestral,Medio Ambiente,356,2,39.0,55352.0,Media,88,Completado,Bajo
Enel,Linea de Transmision,Antofagasta,RCA-8082,2014,Flora y Fauna,Mensual,Medio Ambiente,66,1,19.0,28639.0,Alta,54,En Proceso,Medio
AES Andes,Linea de Transmision,Atacama,RCA-3827,2010,Residuos,Anual,Operacion,20,2,19.0,33230.0,Baja,31,Pendiente,Alto
Transelec,Linea de Transmision,Los Lagos,RCA-3058,2015,Calidad de Aguas,Mensual,Construccion,354,1,6.0,119141.0,Alta,63,En Proceso,Medio
Engie,Linea de Transmision,Los Lagos,RCA-8749,2019,Emisiones Atmosfericas,Semestral,Permisos,154,2,8.0,32711.0,Alta,98,Completado,Medio
Enel,Parque Solar,Valparaiso,RCA-1730,2014,Flora y Fauna,Mensual,Operacion,146,0,1.0,64639.0,Alta,93,Completado,Medio
CGE,Linea de Transmision,Antofagasta,RCA-2832,2015,Flora y Fauna,Mensual,Permisos,120,1,23.0,100119.0,Alta,81,Completado,Medio
AES Andes,Subestacion,Biobio,RCA-9600,2025,Emisiones Atmosfericas,Mensual,Permisos,316,0,37.0,48155.0,Alta,72,En Proceso,Medio
Transelec,Subestacion,Valparaiso,RCA-7505,2025,Reforestacion,Semestral,Permisos,69,1,20.0,103003.0,Baja,65,En Proceso,Bajo
Colbun,Central Hidroelectrica,Antofagasta,RCA-8170,2020,Calidad de Aguas,Trimestral,Territorio,314,2,20.0,68442.0,Alta,65,En Proceso,Medio
Transelec,Central Hidroelectrica,Metropolitana,RCA-5179,2019,Flora y Fauna,Semestral,Operacion,198,0,36.0,75503.0,Media,76,En Proceso,Bajo
CGE,Subestacion,Biobio,RCA-7299,2024,Ruido,Mensual,Territorio,346,1,2.0,62854.0,Media,85,Completado,Bajo
Engie,Subestacion,Biobio,RCA-8830,2016,Calidad de Aguas,Trimestral,Construccion,165,0,15.0,47075.0,Alta,83,Completado,Medio
Engie,Linea de Transmision,Valparaiso,RCA-5802,2016,Ruido,Semestral,Construccion,310,2,20.0,87407.0,Media,68,En Proceso,Bajo
AES Andes,Central Hidroelectrica,Metropolitana,RCA-7057,2011,Arqueologia,Mensual,Medio Ambiente,282,2,21.0,84317.0,Alta,61,En Proceso,Medio
Engie,Linea de Transmision,Valparaiso,RCA-7615,2024,Emisiones Atmosfericas,Trimestral,Medio Ambiente,300,2,30.0,88516.0,Alta,79,En Proceso,Medio
AES Andes,Linea de Transmision,Coquimbo,RCA-7762,2021,Calidad de Aguas,Trimestral,Medio Ambiente,43,0,24.0,95413.0,Alta,56,En Proceso,Medio
AES Andes,Linea de Transmision,Antofagasta,RCA-6543,2012,Reforestacion,Mensual,Construccion,173,0,2.0,59400.0,Baja,65,En Proceso,Bajo
AES Andes,Subestacion,Coquimbo,RCA-9325,2021,Calidad de Aguas,Mensual,Permisos,72,0,38.0,84304.0,Alta,79,En Proceso,Medio
Colbun,Linea de Transmision,Antofagasta,RCA-5883,2025,Residuos,Trimestral,Permisos,11,0,22.0,92703.0,Media,26,Pendiente,Alto
Enel,Parque Eolico,Atacama,RCA-8050,2015,Residuos,Mensual,Operacion,89,1,29.0,80481.0,Baja,53,En Proceso,Bajo
AES Andes,Linea de Transmision,Los Lagos,RCA-5959,2012,Emisiones Atmosfericas,Semestral,Construccion,203,0,14.0,59954.0,Alta,74,En Proceso,Medio
AES Andes,Parque Solar,Biobio,RCA-1666,2011,Reforestacion,Anual,Medio Ambiente,136,1,5.0,79188.0,Alta,92,Completado,Medio
Enel,Linea de Transmision,Valparaiso,RCA-1276,2013,Calidad de Aguas,Trimestral,Construccion,80,5,24.0,20367.0,Media,71,En Proceso,Medio
Transelec,Linea de Transmision,Atacama,RCA-1881,2014,Arqueologia,Trimestral,Permisos,254,1,26.0,79714.0,Media,69,En Proceso,Bajo
AES Andes,Central Hidroelectrica,Atacama,RCA-3060,2020,Reforestacion,Mensual,Permisos,351,1,2.0,42475.0,Alta,80,Completado,Medio
Colbun,Linea de Transmision,Biobio,RCA-3082,2019,Flora y Fauna,Semestral,Territorio,213,1,34.0,70765.0,Alta,65,En Proceso,Medio
Engie,Parque Eolico,Biobio,RCA-7702,2018,Emisiones Atmosfericas,Mensual,Territorio,88,0,23.0,59831.0,Media,59,En Proceso,Bajo
Engie,Parque Solar,Antofagasta,RCA-1158,2012,Reforestacion,Trimestral,Operacion,227,0,35.0,71512.0,Baja,82,Completado,Bajo
CGE,Linea de Transmision,Coquimbo,RCA-6229,2012,Emisiones Atmosfericas,Anual,Construccion,257,1,15.0,31486.0,Alta,95,Completado,Medio
CGE,Central Hidroelectrica,Metropolitana,RCA-8956,2015,Reforestacion,Trimestral,Territorio,35,2,3.0,87931.0,Media,75,En Proceso,Bajo
Engie,Linea de Transmision,Antofagasta,RCA-8514,2014,Residuos,Semestral,Territorio,359,1,12.0,93068.0,Baja,62,En Proceso,Bajo
Engie,Central Hidroelectrica,Metropolitana,RCA-8803,2015,Arqueologia,Trimestral,Construccion,205,1,38.0,45855.0,Media,85,Completado,Bajo
Colbun,Linea de Transmision,Atacama,RCA-3526,2016,Emisiones Atmosfericas,Mensual,Permisos,56,1,17.0,36246.0,Alta,63,En Proceso,Medio
Enel,Central Hidroelectrica,Metropolitana,RCA-9302,2020,Arqueologia,Semestral,Operacion,76,1,38.0,47539.0,Media,59,En Proceso,Bajo
CGE,Linea de Transmision,Coquimbo,RCA-8803,2025,Emisiones Atmosfericas,Mensual,Operacion,25,1,27.0,88853.0,Media,17,Pendiente,Alto
Enel,Parque Solar,Antofagasta,RCA-7574,2012,Residuos,Semestral,Operacion,20,3,19.0,68640.0,Alta,16,Pendiente,Alto
Colbun,Parque Eolico,Biobio,RCA-9733,2024,Flora y Fauna,Mensual,Territorio,20,1,21.0,65184.0,Alta,44,En Proceso,Medio
Engie,Central Hidroelectrica,Coquimbo,RCA-2138,2022,Residuos,Semestral,Permisos,179,1,24.0,66545.0,Media,80,Completado,Bajo
AES Andes,Central Hidroelectrica,Los Lagos,RCA-8257,2014,Emisiones Atmosfericas,Mensual,Operacion,316,1,24.0,53525.0,Alta,83,Completado,Medio
Enel,Parque Eolico,Coquimbo,RCA-4283,2017,Arqueologia,Trimestral,Construccion,342,2,19.0,78611.0,Baja,63,En Proceso,Bajo
Engie,Central Hidroelectrica,Los Lagos,RCA-8762,2025,Ruido,Trimestral,Operacion,82,1,31.0,108182.0,Alta,78,En Proceso,Medio
Engie,Linea de Transmision,Antofagasta,RCA-8896,2013,Residuos,Trimestral,Medio Ambiente,244,0,20.0,47934.0,Baja,84,Completado,Bajo
Transelec,Linea de Transmision,Biobio,RCA-3419,2019,Arqueologia,Mensual,Permisos,41,2,15.0,85903.0,Baja,53,En Proceso,Bajo
Enel,Linea de Transmision,Coquimbo,RCA-2756,2011,Reforestacion,Trimestral,Medio Ambiente,236,2,35.0,68944.0,Baja,86,Completado,Bajo
AES Andes,Subestacion,Los Lagos,RCA-3306,2013,Reforestacion,Mensual,Permisos,217,1,35.0,68740.0,Media,90,Completado,Bajo
Enel,Subestacion,Biobio,RCA-8630,2011,Residuos,Trimestral,Construccion,197,2,33.0,104742.0,Baja,94,Completado,Bajo
Engie,Parque Solar,Valparaiso,RCA-7263,2012,Emisiones Atmosfericas,Mensual,Territorio,64,1,18.0,95052.0,Alta,49,En Proceso,Medio
AES Andes,Linea de Transmision,Valparaiso,RCA-6008,2013,Reforestacion,Trimestral,Territorio,193,0,17.0,70513.0,Media,75,En Proceso,Bajo
Colbun,Parque Solar,Valparaiso,RCA-6247,2013,Arqueologia,Mensual,Permisos,271,0,8.0,93520.0,Media,90,Completado,Bajo
Transelec,Linea de Transmision,Metropolitana,RCA-9914,2019,Flora y Fauna,Anual,Operacion,130,1,20.0,27349.0,Alta,66,En Proceso,Medio
Engie,Subestacion,Coquimbo,RCA-3570,2018,Arqueologia,Trimestral,Medio Ambiente,207,0,11.0,15399.0,Media,77,En Proceso,Bajo
CGE,Parque Solar,Antofagasta,RCA-6807,2025,Reforestacion,Mensual,Construccion,326,1,30.0,52725.0,Media,67,En Proceso,Bajo
CGE,Parque Eolico,Antofagasta,RCA-8812,2019,Reforestacion,Trimestral,Operacion,36,1,27.0,45160.0,Media,56,En Proceso,Bajo
Transelec,Parque Eolico,Metropolitana,RCA-1324,2015,Calidad de Aguas,Semestral,Territorio,316,1,39.0,64260.0,Alta,73,En Proceso,Medio
Colbun,Parque Solar,Antofagasta,RCA-8487,2018,Ruido,Mensual,Operacion,265,1,14.0,98834.0,Baja,77,En Proceso,Bajo
Engie,Linea de Transmision,Los Lagos,RCA-6645,2013,Emisiones Atmosfericas,Trimestral,Permisos,350,1,15.0,65080.0,Alta,60,En Proceso,Medio
Enel,Parque Solar,Valparaiso,RCA-2945,2018,Arqueologia,Trimestral,Territorio,98,0,12.0,93801.0,Media,90,Completado,Bajo
Transelec,Linea de Transmision,Coquimbo,RCA-5486,2020,Reforestacion,Mensual,Permisos,332,2,20.0,93243.0,Baja,79,En Proceso,Bajo
Colbun,Subestacion,Antofagasta,RCA-3430,2022,Emisiones Atmosfericas,Semestral,Construccion,104,0,17.0,26541.0,Alta,65,En Proceso,Medio
Enel,Subestacion,Antofagasta,RCA-4510,2018,Residuos,Mensual,Construccion,289,0,26.0,88294.0,Media,60,En Proceso,Bajo
CGE,Linea de Transmision,Atacama,RCA-1845,2015,Residuos,Mensual,Territorio,319,3,14.0,99983.0,Alta,78,En Proceso,Medio
CGE,Linea de Transmision,Atacama,RCA-1567,2014,Arqueologia,Semestral,Permisos,29,3,25.0,101722.0,Alta,38,Pendiente,Alto
Enel,Central Hidroelectrica,Atacama,RCA-3179,2012,Calidad de Aguas,Trimestral,Medio Ambiente,357,0,26.0,68367.0,Media,86,Completado,Bajo
Transelec,Central Hidroelectrica,Coquimbo,RCA-3019,2023,Reforestacion,Semestral,Construccion,361,2,25.0,73109.0,Alta,75,En Proceso,Medio
CGE,Subestacion,Valparaiso,RCA-4319,2024,Arqueologia,Trimestral,Territorio,121,0,25.0,74743.0,Media,73,En Proceso,Bajo
Engie,Linea de Transmision,Biobio,RCA-3320,2014,Flora y Fauna,Semestral,Construccion,203,1,27.0,69318.0,Media,93,Completado,Bajo
AES Andes,Linea de Transmision,Valparaiso,RCA-2646,2024,Calidad de Aguas,Semestral,Permisos,283,1,12.0,45506.0,Alta,66,En Proceso,Medio
Enel,Subestacion,Valparaiso,RCA-4909,2012,Reforestacion,Mensual,Medio Ambiente,74,3,20.0,51197.0,Media,49,En Proceso,Medio
Enel,Central Hidroelectrica,Coquimbo,RCA-9015,2014,Reforestacion,Semestral,Permisos,339,2,16.0,86849.0,Media,90,Completado,Bajo
CGE,Linea de Transmision,Los Lagos,RCA-4420,2014,Emisiones Atmosfericas,Trimestral,Operacion,83,2,25.0,67923.0,Alta,51,En Proceso,Medio
Transelec,Parque Eolico,Los Lagos,RCA-1356,2011,Arqueologia,Mensual,Permisos,358,0,27.0,74245.0,Alta,79,En Proceso,Medio
Engie,Linea de Transmision,Coquimbo,RCA-8485,2023,Reforestacion,Trimestral,Permisos,18,0,18.0,99032.0,Baja,14,Pendiente,Alto
Transelec,Central Hidroelectrica,Atacama,RCA-4081,2025,Emisiones Atmosfericas,Mensual,Construccion,33,0,10.0,73634.0,Alta,54,En Proceso,Medio
Colbun,Subestacion,Antofagasta,RCA-3280,2023,Reforestacion,Semestral,Permisos,148,1,30.0,43171.0,Media,60,En Proceso,Bajo
Colbun,Parque Eolico,Metropolitana,RCA-5131,2018,Ruido,Trimestral,Territorio,347,0,1.0,126900.0,Media,76,En Proceso,Bajo
AES Andes,Subestacion,Metropolitana,RCA-6123,2024,Calidad de Aguas,Anual,Construccion,14,1,4.0,64286.0,Media,15,Pendiente,Alto
CGE,Parque Solar,Biobio,RCA-8422,2016,Arqueologia,Mensual,Construccion,51,0,23.0,62840.0,Alta,66,En Proceso,Medio
CGE,Linea de Transmision,Antofagasta,RCA-3787,2023,Ruido,Trimestral,Operacion,264,1,7.0,78877.0,Baja,80,Completado,Bajo
CGE,Linea de Transmision,Biobio,RCA-5209,2015,Arqueologia,Mensual,Territorio,16,2,30.0,68225.0,Baja,26,Pendiente,Alto
AES Andes,Central Hidroelectrica,Atacama,RCA-7540,2014,Flora y Fauna,Trimestral,Permisos,302,0,26.0,70206.0,Alta,94,Completado,Medio
Colbun,Central Hidroelectrica,Biobio,RCA-1465,2024,Residuos,Semestral,Operacion,230,0,1.0,57531.0,Alta,83,Completado,Medio
Transelec,Central Hidroelectrica,Antofagasta,RCA-2487,2013,Emisiones Atmosfericas,Semestral,Territorio,264,2,29.0,96036.0,Alta,61,En Proceso,Medio
AES Andes,Parque Solar,Antofagasta,RCA-5942,2017,Arqueologia,Semestral,Operacion,88,1,20.0,99696.0,Baja,75,En Proceso,Bajo
AES Andes,Parque Eolico,Metropolitana,RCA-5597,2011,Calidad de Aguas,Semestral,Medio Ambiente,352,1,26.0,117240.0,Alta,84,Completado,Medio
Transelec,Linea de Transmision,Los Lagos,RCA-5536,2017,Arqueologia,Mensual,Permisos,352,3,17.0,120927.0,Media,78,En Proceso,Bajo
CGE,Subestacion,Atacama,RCA-1325,2010,Arqueologia,Mensual,Operacion,10,2,31.0,22373.0,Media,44,En Proceso,Medio
Engie,Subestacion,Coquimbo,RCA-5162,2025,Arqueologia,Trimestral,Medio Ambiente,251,2,8.0,87035.0,Alta,72,En Proceso,Medio
Transelec,Parque Solar,Biobio,RCA-1303,2019,Reforestacion,Trimestral,Permisos,39,0,5.0,42192.0,Media,58,En Proceso,Bajo
Colbun,Subestacion,Metropolitana,RCA-6067,2010,Arqueologia,Mensual,Operacion,179,0,1.0,103965.0,Alta,91,Completado,Medio
Enel,Linea de Transmision,Biobio,RCA-6024,2012,Reforestacion,Trimestral,Operacion,69,0,15.0,79869.0,Media,35,Pendiente,Medio
Enel,Parque Solar,Biobio,RCA-8715,2014,Calidad de Aguas,Trimestral,Operacion,151,1,36.0,53548.0,Alta,68,En Proceso,Medio
AES Andes,Parque Eolico,Coquimbo,RCA-9340,2023,Calidad de Aguas,Mensual,Operacion,61,1,7.0,43395.0,Alta,30,Pendiente,Alto
Enel,Subestacion,Atacama,RCA-3631,2015,Arqueologia,Semestral,Construccion,197,5,27.0,55432.0,Media,83,Completado,Bajo
Engie,Linea de Transmision,Antofagasta,RCA-7391,2013,Reforestacion,Trimestral,Operacion,17,2,35.0,51682.0,Baja,9,Pendiente,Alto
CGE,Linea de Transmision,Valparaiso,RCA-9287,2025,Residuos,Mensual,Construccion,22,2,27.0,105049.0,Media,34,Pendiente,Alto
Colbun,Linea de Transmision,Biobio,RCA-3369,2016,Arqueologia,Mensual,Construccion,250,1,20.0,73584.0,Media,65,En Proceso,Bajo
Engie,Linea de Transmision,Valparaiso,RCA-1528,2016,Emisiones Atmosfericas,Semestral,Medio Ambiente,167,0,18.0,46914.0,Alta,79,En Proceso,Medio
Colbun,Parque Solar,Atacama,RCA-5675,2011,Emisiones Atmosfericas,Anual,Permisos,347,0,2.0,82411.0,Alta,97,Completado,Medio
Colbun,Parque Solar,Valparaiso,RCA-2663,2011,Calidad de Aguas,Trimestral,Construccion,118,2,30.0,81962.0,Alta,71,En Proceso,Medio
CGE,Parque Solar,Biobio,RCA-4364,2011,Emisiones Atmosfericas,Mensual,Territorio,286,1,38.0,68624.0,Alta,62,En Proceso,Medio
AES Andes,Subestacion,Coquimbo,RCA-3341,2024,Emisiones Atmosfericas,Anual,Construccion,237,1,30.0,103165.0,Alta,77,En Proceso,Medio
Enel,Parque Eolico,Valparaiso,RCA-7656,2023,Flora y Fauna,Trimestral,Territorio,170,1,7.0,86769.0,Alta,80,Completado,Medio
CGE,Linea de Transmision,Atacama,RCA-5905,2024,Arqueologia,Semestral,Medio Ambiente,326,2,39.0,84776.0,Baja,94,Completado,Bajo
Engie,Subestacion,Atacama,RCA-9884,2011,Arqueologia,Semestral,Territorio,30,2,13.0,26436.0,Media,66,En Proceso,Bajo
AES Andes,Parque Eolico,Los Lagos,RCA-6950,2022,Arqueologia,Mensual,Medio Ambiente,130,2,20.0,64159.0,Alta,78,En Proceso,Medio
Engie,Linea de Transmision,Los Lagos,RCA-2360,2018,Arqueologia,Trimestral,Medio Ambiente,317,1,30.0,89197.0,Baja,84,Completado,Bajo
AES Andes,Linea de Transmision,Coquimbo,RCA-6127,2023,Ruido,Mensual,Medio Ambiente,285,2,30.0,82089.0,Baja,77,En Proceso,Bajo
Engie,Central Hidroelectrica,Valparaiso,RCA-6562,2014,Arqueologia,Mensual,Territorio,290,1,23.0,74976.0,Media,99,Completado,Bajo
CGE,Subestacion,Valparaiso,RCA-9730,2020,Reforestacion,Semestral,Territorio,287,0,24.0,90144.0,Media,89,Completado,Bajo
AES Andes,Parque Solar,Los Lagos,RCA-6777,2017,Calidad de Aguas,Semestral,Medio Ambiente,143,1,20.0,84214.0,Alta,93,Completado,Medio
AES Andes,Linea de Transmision,Antofagasta,RCA-4925,2014,Reforestacion,Semestral,Medio Ambiente,105,1,28.0,93093.0,Media,69,En Proceso,Bajo
Colbun,Parque Solar,Metropolitana,RCA-9463,2025,Calidad de Aguas,Trimestral,Permisos,15,1,19.0,82813.0,Media,21,Pendiente,Alto
Colbun,Subestacion,Atacama,RCA-9001,2022,Ruido,Mensual,Medio Ambiente,220,2,13.0,92003.0,Alta,63,En Proceso,Medio
Transelec,Linea de Transmision,Antofagasta,RCA-2028,2020,Arqueologia,Mensual,Operacion,34,0,16.0,90746.0,Alta,32,Pendiente,Alto
Engie,Parque Solar,Atacama,RCA-7018,2014,Residuos,Mensual,Permisos,98,1,15.0,72905.0,Media,87,Completado,Bajo
Colbun,Linea de Transmision,Antofagasta,RCA-2242,2010,Reforestacion,Trimestral,Permisos,120,0,11.0,74222.0,Alta,81,Completado,Medio
Transelec,Subestacion,Los Lagos,RCA-9784,2015,Arqueologia,Trimestral,Permisos,275,0,12.0,76938.0,Media,71,En Proceso,Bajo
Colbun,Linea de Transmision,Los Lagos,RCA-8119,2025,Calidad de Aguas,Mensual,Operacion,295,0,22.0,43892.0,Alta,72,En Proceso,Medio
Engie,Linea de Transmision,Metropolitana,RCA-5210,2013,Reforestacion,Anual,Permisos,43,2,25.0,36379.0,Media,70,En Proceso,Bajo
AES Andes,Linea de Transmision,Antofagasta,RCA-7406,2024,Flora y Fauna,Mensual,Permisos,28,1,3.0,87591.0,Media,32,Pendiente,Alto
Enel,Linea de Transmision,Atacama,RCA-4377,2012,Emisiones Atmosfericas,Semestral,Territorio,268,3,24.0,88932.0,Media,78,En Proceso,Bajo
Engie,Central Hidroelectrica,Valparaiso,RCA-5071,2025,Flora y Fauna,Trimestral,Territorio,47,1,25.0,74359.0,Alta,70,En Proceso,Medio
CGE,Linea de Transmision,Atacama,RCA-2440,2015,Residuos,Mensual,Medio Ambiente,174,1,9.0,83888.0,Media,76,En Proceso,Bajo
Colbun,Subestacion,Biobio,RCA-4626,2011,Arqueologia,Semestral,Medio Ambiente,344,1,28.0,91408.0,Alta,93,Completado,Medio
Colbun,Linea de Transmision,Los Lagos,RCA-1184,2017,Ruido,Semestral,Construccion,173,0,30.0,85891.0,Media,63,En Proceso,Bajo
AES Andes,Subestacion,Coquimbo,RCA-5996,2010,Arqueologia,Trimestral,Operacion,307,0,180.0,89012.0,Baja,98,Completado,Bajo
CGE,Central Hidroelectrica,Coquimbo,RCA-9412,2021,Residuos,Trimestral,Territorio,30,0,11.0,42597.0,Baja,37,Pendiente,Medio
AES Andes,Linea de Transmision,Los Lagos,RCA-9031,2018,Residuos,Mensual,Permisos,184,0,10.0,116145.0,Media,92,Completado,Bajo
CGE,Central Hidroelectrica,Biobio,RCA-6563,2017,Emisiones Atmosfericas,Trimestral,Operacion,154,1,3.0,83083.0,Media,60,En Proceso,Bajo
Enel,Linea de Transmision,Coquimbo,RCA-4188,2010,Residuos,Anual,Permisos,137,0,19.0,98391.0,Baja,64,En Proceso,Bajo
Colbun,Parque Eolico,Los Lagos,RCA-3945,2019,Flora y Fauna,Mensual,Operacion,147,3,2.0,89614.0,Alta,91,Completado,Medio
Colbun,Parque Solar,Coquimbo,RCA-7765,2021,Emisiones Atmosfericas,Mensual,Territorio,168,0,17.0,49229.0,Media,99,Completado,Bajo
Enel,Central Hidroelectrica,Los Lagos,RCA-3474,2024,Arqueologia,Anual,Construccion,105,2,29.0,57841.0,Baja,60,En Proceso,Bajo
Transelec,Parque Solar,Metropolitana,RCA-7787,2018,Reforestacion,Mensual,Permisos,67,3,2.0,61877.0,Baja,64,En Proceso,Medio
AES Andes,Parque Solar,Valparaiso,RCA-9792,2011,Arqueologia,Trimestral,Medio Ambiente,97,2,16.0,103722.0,Alta,81,Completado,Medio
Enel,Linea de Transmision,Valparaiso,RCA-5599,2012,Ruido,Trimestral,Medio Ambiente,211,0,10.0,50936.0,Alta,88,Completado,Medio
AES Andes,Linea de Transmision,Atacama,RCA-7274,2011,Residuos,Trimestral,Operacion,315,1,4.0,43675.0,Baja,76,En Proceso,Bajo
Engie,Central Hidroelectrica,Biobio,RCA-5313,2022,Residuos,Trimestral,Territorio,76,2,180.0,85731.0,Media,59,En Proceso,Bajo
Colbun,Subestacion,Los Lagos,RCA-3218,2025,Calidad de Aguas,Mensual,Medio Ambiente,64,1,20.0,118818.0,Alta,64,En Proceso,Medio
AES Andes,Subestacion,Antofagasta,RCA-2152,2023,Emisiones Atmosfericas,Mensual,Permisos,33,2,12.0,53958.0,Alta,30,Pendiente,Alto
CGE,Parque Eolico,Atacama,RCA-1056,2017,Calidad de Aguas,Semestral,Permisos,23,1,21.0,110838.0,Media,3,Pendiente,Alto
AES Andes,Subestacion,Atacama,RCA-1143,2025,Emisiones Atmosfericas,Semestral,Construccion,77,3,16.0,93659.0,Alta,38,Pendiente,Alto
Engie,Central Hidroelectrica,Los Lagos,RCA-8218,2011,Flora y Fauna,Trimestral,Operacion,361,0,36.0,64461.0,Media,91,Completado,Bajo
Colbun,Parque Eolico,Los Lagos,RCA-9559,2019,Emisiones Atmosfericas,Trimestral,Medio Ambiente,250,1,35.0,41933.0,Alta,64,En Proceso,Medio
Enel,Parque Solar,Atacama,RCA-7361,2011,Arqueologia,Mensual,Construccion,317,2,9.0,66567.0,Alta,73,En Proceso,Medio
Engie,Central Hidroelectrica,Atacama,RCA-1615,2025,Ruido,Mensual,Permisos,328,0,6.0,55223.0,Baja,85,Completado,Bajo
Colbun,Linea de Transmision,Valparaiso,RCA-9062,2024,Reforestacion,Semestral,Construccion,91,0,1.0,105007.0,Media,82,Completado,Bajo
AES Andes,Linea de Transmision,Antofagasta,RCA-6977,2010,Emisiones Atmosfericas,Trimestral,Construccion,363,1,20.0,74163.0,Alta,81,Completado,Medio
Transelec,Subestacion,Atacama,RCA-7984,2016,Emisiones Atmosfericas,Mensual,Medio Ambiente,187,1,24.0,87031.0,Alta,86,Completado,Medio
Transelec,Linea de Transmision,Valparaiso,RCA-9890,2021,Emisiones Atmosfericas,Mensual,Medio Ambiente,201,1,10.0,87193.0,Media,84,Completado,Bajo
